Transaction ID,Journey_ID,Ticket_ID,Refund_ID,Date of Purchase,Time of Purchase,Purchase Type,Payment Method,Railcard,Price,Price Category,Actual Journey Duration,Delay (Minutes)
912c5096-251b-4866-a647,16751,1,1,2024-04-12,08:00:13,Online,Credit Card,Disabled,15,Low,80.0,0.0
f60a7852-b997-4f98-831a,16752,1,1,2024-04-12,08:00:41,Online,Credit Card,No Railcard,7,Low,80.0,0.0
5b19812d-f21b-4aaa-b2a4,16753,1,1,2024-04-12,08:01:55,Online,Credit Card,No Railcard,8,Low,80.0,0.0
55416faa-682a-44b1-bcb8,16754,1,1,2024-04-12,08:03:05,Station,Credit Card,No Railcard,3,Low,30.0,0.0
f91da838-7ae5-42a6-8ab5,16752,1,1,2024-04-12,08:05:32,Station,Credit Card,No Railcard,7,Low,80.0,0.0
08f5f415-419d-44b5-8e0b,16618,3,1,2024-04-12,08:09:04,Online,Contactless,No Railcard,4,Low,30.0,0.0
28e5eef4-c851-42fb-963a,16752,1,1,2024-04-12,08:09:35,Station,Credit Card,No Railcard,7,Low,80.0,0.0
58c6691e-a4d2-4b35-8d11,16751,1,1,2024-04-12,08:10:07,Station,Credit Card,Disabled,15,Low,80.0,0.0
3049b728-a488-41e3-94d1,16755,1,1,2024-04-12,08:16:09,Online,Credit Card,No Railcard,13,Low,60.0,0.0
6855c077-8668-4bb5-ae47,16756,2,1,2024-04-12,08:16:15,Online,Credit Card,No Railcard,57,High,110.0,0.0
56b43f3e-a0d7-4958-9cc7,16755,2,1,2024-04-12,08:17:19,Online,Credit Card,No Railcard,27,Medium,60.0,0.0
418ffbd3-b0ea-4481-a1b0,16755,1,1,2024-04-12,08:19:25,Online,Credit Card,No Railcard,13,Low,60.0,0.0
0abf58b1-f9e7-4344-a82f,16757,3,1,2024-04-12,08:22:07,Station,Contactless,No Railcard,19,Low,60.0,0.0
ba91bcbd-315d-4d7b-8e19,16758,1,1,2024-04-12,08:23:14,Station,Credit Card,No Railcard,35,Medium,110.0,0.0
378c1ae6-abcb-41e8-a8b4,16755,1,1,2024-04-12,08:23:18,Online,Credit Card,No Railcard,13,Low,60.0,0.0
85744dbb-0564-42bc-8826,16758,1,1,2024-04-12,08:24:23,Station,Contactless,Adult,23,Medium,110.0,0.0
26ce7b55-4c21-4af2-8bd1,16756,1,1,2024-04-12,08:26:08,Online,Credit Card,No Railcard,35,Medium,110.0,0.0
e8204a94-952e-43f2-9894,16755,1,1,2024-04-12,08:26:33,Online,Credit Card,No Railcard,13,Low,60.0,0.0
1ea12ffe-0012-48b9-9f13,16759,1,1,2024-04-12,08:27:05,Online,Credit Card,No Railcard,18,Low,90.0,0.0
c3a38b6e-eadc-46b3-8b54,16760,1,1,2024-04-12,08:59:32,Station,Contactless,Adult,2,Low,30.0,0.0
8c395a99-5f2e-47b3-a085,16761,1,1,2024-04-12,09:01:13,Online,Credit Card,No Railcard,8,Low,80.0,0.0
f18e6966-d158-497c-9a22,16762,1,1,2024-04-12,09:01:36,Station,Contactless,No Railcard,3,Low,30.0,0.0
934ab249-9ee1-4ed9-b993,16763,1,1,2024-04-12,09:07:26,Online,Credit Card,No Railcard,35,Medium,110.0,0.0
8439e7a4-c68e-4a75-b365,16764,1,1,2024-04-12,09:13:24,Online,Credit Card,Disabled,4,Low,30.0,0.0
4f0c1134-078f-489e-82be,16765,1,1,2024-04-12,09:13:38,Online,Credit Card,No Railcard,9,Low,45.0,0.0
404d16a3-46d0-4042-bbe8,16766,6,1,2024-04-12,09:18:20,Online,Contactless,No Railcard,80,High,80.0,0.0
b78668a8-3e31-4355-98a3,16767,1,1,2024-04-12,09:32:08,Station,Credit Card,No Railcard,84,High,163.0,53.0
85fc5ec4-4a21-49ad-820d,16768,1,2,2024-04-12,09:32:39,Station,Contactless,No Railcard,35,Medium,,
122b80bb-10c8-4c19-8f1f,16769,1,1,2024-04-12,09:33:58,Station,Credit Card,No Railcard,76,High,174.0,39.0
ff206208-05da-40c9-a2d0,16770,3,1,2024-04-12,09:50:11,Online,Credit Card,Adult,3,Low,30.0,0.0
9dd454e3-afa1-4020-ad86,16771,1,1,2024-04-12,10:11:20,Online,Contactless,No Railcard,7,Low,80.0,0.0
2e44ccb1-c58a-4f34-9ff7,16772,1,1,2024-04-12,10:15:24,Online,Contactless,No Railcard,13,Low,60.0,0.0
445676be-8109-4a0c-afa3,16773,3,1,2024-04-12,10:17:44,Online,Contactless,No Railcard,12,Low,80.0,0.0
fae9ad87-2fc2-42a4-9325,16774,1,1,2024-04-12,10:20:58,Online,Credit Card,Disabled,2,Low,30.0,0.0
90084c27-f587-49a9-80b8,16775,1,2,2024-04-12,10:21:11,Online,Credit Card,No Railcard,7,Low,,
3aa4d3e4-7e78-45cd-8c67,16776,1,1,2024-04-12,10:28:02,Station,Contactless,No Railcard,77,High,150.0,0.0
73242756-db48-4afe-bd58,16777,1,1,2024-04-12,10:38:37,Online,Contactless,No Railcard,13,Low,60.0,0.0
cae5b9fb-b0e4-4965-99cd,16778,1,1,2024-04-12,10:43:11,Station,Contactless,Adult,6,Low,205.0,160.0
2ba0a7eb-81b8-4f8b-b09d,16779,1,1,2024-04-12,10:52:34,Online,Debit Card,Senior,2,Low,30.0,0.0
36992cac-8c0d-488a-8f6b,16779,1,1,2024-04-12,10:59:25,Online,Contactless,Adult,2,Low,30.0,0.0
57634f82-1156-47a3-a2cf,16780,1,1,2024-04-12,11:13:17,Online,Contactless,No Railcard,3,Low,30.0,0.0
660c4316-e490-4247-a712,16781,6,1,2024-04-12,11:30:12,Online,Contactless,No Railcard,78,High,80.0,0.0
f9256dee-3550-4810-ba83,16782,1,1,2024-04-12,11:45:02,Station,Credit Card,No Railcard,3,Low,30.0,0.0
1d64f9f5-e009-4e88-8980,16783,3,1,2024-04-12,12:10:43,Station,Contactless,No Railcard,19,Low,60.0,0.0
de6a011d-7a82-48c0-b1e1,16783,3,1,2024-04-12,12:11:40,Station,Contactless,No Railcard,19,Low,60.0,0.0
66d05d3b-1895-4632-9742,16784,1,1,2024-04-12,12:33:21,Station,Credit Card,No Railcard,3,Low,30.0,0.0
370624c2-12d9-417d-920e,16785,3,1,2024-04-12,12:33:56,Station,Credit Card,Adult,65,High,150.0,0.0
aded163d-1966-43aa-9733,16786,1,1,2024-04-12,12:37:19,Online,Contactless,No Railcard,4,Low,45.0,0.0
7a6d5d1d-83e0-4be5-880b,16787,3,1,2024-04-12,12:39:22,Online,Credit Card,Adult,8,Low,80.0,0.0
0e0206b2-78a9-4642-9b0f,16788,1,1,2024-04-12,12:41:34,Station,Contactless,Adult,16,Low,150.0,0.0
849d2191-6821-4d77-95ce,16789,1,1,2024-04-12,12:44:59,Station,Contactless,No Railcard,35,Medium,110.0,0.0
a58afd6a-5f42-47dd-9989,16790,1,1,2024-04-12,12:47:50,Online,Credit Card,Adult,2,Low,30.0,0.0
7bc808d1-98af-4997-b897,16791,3,1,2024-04-12,13:11:59,Station,Contactless,No Railcard,12,Low,80.0,0.0
5b86caf0-94df-44ff-8ef9,16792,1,1,2024-04-12,13:17:50,Station,Contactless,No Railcard,3,Low,30.0,0.0
15f80a6c-b0ec-4b75-a74e,16793,1,1,2024-04-12,13:20:21,Online,Credit Card,No Railcard,7,Low,80.0,0.0
db6583bb-9fb1-47dd-b321,16794,3,1,2024-04-12,13:25:20,Online,Credit Card,No Railcard,10,Low,80.0,0.0
dd423c8d-9d50-48e9-9da1,16795,1,1,2024-04-12,13:33:54,Station,Credit Card,No Railcard,3,Low,30.0,0.0
48066462-b4d4-4619-998b,16796,3,1,2024-04-12,13:41:18,Online,Contactless,No Railcard,53,High,110.0,0.0
27969da6-06da-4458-9b3a,16797,3,1,2024-04-12,14:06:20,Station,Credit Card,No Railcard,8,Low,90.0,0.0
76ae6eb4-acd1-463c-82dd,16798,1,1,2024-04-12,14:07:42,Online,Contactless,No Railcard,3,Low,30.0,0.0
61066435-fe69-4023-9a87,16798,1,1,2024-04-12,14:09:40,Online,Contactless,No Railcard,3,Low,30.0,0.0
9030ec99-d91e-4bb9-9457,16798,1,1,2024-04-12,14:12:26,Online,Contactless,No Railcard,3,Low,30.0,0.0
a7e26fb8-4447-4770-b1f4,16799,1,1,2024-04-12,14:20:17,Station,Credit Card,Adult,16,Low,150.0,0.0
fa7c0b31-847c-44fb-9acd,16800,3,1,2024-04-12,14:20:44,Online,Contactless,Adult,7,Low,80.0,0.0
17dfcdc9-1222-46ec-802c,16800,3,1,2024-04-12,14:26:38,Online,Credit Card,Disabled,7,Low,80.0,0.0
23692535-04cb-4785-b088,16801,3,1,2024-04-12,14:29:19,Station,Contactless,No Railcard,19,Low,60.0,0.0
1e291071-e9de-48aa-8072,16661,4,1,2024-04-12,14:31:08,Station,Credit Card,Adult,47,Medium,110.0,0.0
17fee5d7-443d-4e1f-a599,16658,4,1,2024-04-12,14:33:15,Station,Credit Card,No Railcard,5,Low,30.0,0.0
6ab2d1bf-d74e-4cb5-b0d2,16658,4,1,2024-04-12,14:34:04,Station,Credit Card,No Railcard,5,Low,30.0,0.0
77a260f4-9c63-46f9-9a51,16661,4,1,2024-04-12,14:37:34,Station,Credit Card,No Railcard,70,High,110.0,0.0
78883d30-3fe7-4383-b5b1,16659,5,1,2024-04-12,14:39:30,Station,Credit Card,Adult,69,High,80.0,0.0
d16fe5c7-322d-4161-bc59,16802,4,1,2024-04-12,14:43:50,Station,Credit Card,No Railcard,6,Low,30.0,0.0
62d41ead-9e50-4e62-ba02,16662,4,1,2024-04-12,14:45:32,Online,Credit Card,No Railcard,13,Low,80.0,0.0
031993ea-bbb5-455d-ad22,16803,4,1,2024-04-12,14:46:41,Online,Credit Card,No Railcard,6,Low,30.0,0.0
5cbdab45-40db-4aaf-80d7,16662,4,1,2024-04-12,14:47:29,Online,Credit Card,No Railcard,13,Low,80.0,0.0
6343d48e-5852-4f93-9934,16804,1,1,2024-04-12,14:50:48,Online,Contactless,No Railcard,8,Low,80.0,0.0
ecd474c0-40ae-4858-b383,16805,1,1,2024-04-12,14:51:40,Online,Credit Card,No Railcard,7,Low,80.0,0.0
2274bf4d-6b5b-454a-941d,16806,1,1,2024-04-12,14:54:44,Station,Contactless,Senior,2,Low,30.0,0.0
2ac34d7c-965c-47e3-a178,16663,4,1,2024-04-12,14:56:25,Online,Contactless,Adult,3,Low,30.0,0.0
88d3eaa0-296b-4dbb-b160,16807,1,1,2024-04-12,15:01:09,Station,Contactless,Senior,2,Low,30.0,0.0
94316c83-7932-455c-a866,16808,1,1,2024-04-12,15:02:59,Station,Contactless,No Railcard,13,Low,60.0,0.0
20ced1d6-2bdd-4470-a319,16809,3,2,2024-04-12,15:09:27,Station,Debit Card,No Railcard,126,Very High,129.0,19.0
8696f88c-7cbd-4521-a16e,16807,1,1,2024-04-12,15:10:48,Station,Contactless,Senior,2,Low,30.0,0.0
c39c56d9-62af-4644-853c,16810,4,1,2024-04-12,15:14:30,Online,Contactless,Adult,114,Very High,135.0,0.0
881f83f6-598d-466b-ba1b,16811,1,1,2024-04-12,15:15:44,Station,Contactless,No Railcard,13,Low,60.0,0.0
8cba8937-2d5b-4ed6-9670,16679,4,1,2024-04-12,15:21:44,Station,Contactless,No Railcard,70,High,110.0,0.0
f9f6de37-4cf4-4992-8b3e,16812,4,1,2024-04-12,15:30:10,Station,Credit Card,No Railcard,5,Low,30.0,0.0
2c33c71c-cd37-4d81-8abc,16813,4,1,2024-04-12,15:32:05,Online,Credit Card,No Railcard,13,Low,80.0,0.0
26c27370-eaa7-4d22-870a,16814,1,1,2024-04-12,15:34:42,Station,Contactless,No Railcard,13,Low,60.0,0.0
4462a99d-a2f4-448e-860f,16812,4,1,2024-04-12,15:43:55,Online,Contactless,No Railcard,5,Low,30.0,0.0
17297a0e-5cd8-4012-8a4d,16815,4,1,2024-04-12,15:55:23,Online,Credit Card,No Railcard,70,High,110.0,0.0
459d7e86-0cc9-4fef-8862,16668,4,1,2024-04-12,15:58:16,Online,Contactless,No Railcard,5,Low,30.0,0.0
622cf7eb-5f15-4e80-bc5c,16674,4,1,2024-04-12,16:06:38,Station,Credit Card,No Railcard,5,Low,30.0,0.0
63dc6474-717d-40c1-ae8c,16816,1,2,2024-04-12,16:08:15,Station,Debit Card,No Railcard,21,Medium,88.0,8.0
41d517f5-716a-4a6a-b65e,16674,4,1,2024-04-12,16:12:57,Station,Credit Card,No Railcard,5,Low,30.0,0.0
18be54b5-ea13-42d4-8fd4,16679,4,1,2024-04-12,16:21:18,Station,Credit Card,Senior,47,Medium,110.0,0.0
7dba5a5c-4e7c-4070-821c,16817,1,1,2024-04-12,16:30:06,Station,Credit Card,No Railcard,13,Low,60.0,0.0
e04f62aa-5f29-44a5-a409,16818,4,1,2024-04-12,16:53:55,Online,Credit Card,No Railcard,25,Medium,60.0,0.0
239864f7-2029-4df7-8f2f,16675,4,1,2024-04-12,17:00:10,Station,Credit Card,No Railcard,6,Low,30.0,0.0
97e15b5b-cdf3-4ee7-b0bc,16819,1,1,2024-04-12,17:00:37,Online,Contactless,No Railcard,13,Low,25.0,0.0
19626f39-a2d6-4d4b-b49d,16820,1,1,2024-04-12,17:04:24,Online,Credit Card,Disabled,4,Low,80.0,0.0
940ac9d5-7ebd-45d7-91b3,16676,4,1,2024-04-12,17:11:07,Station,Credit Card,Adult,9,Low,80.0,0.0
2f13673b-ede5-4396-88da,16675,5,1,2024-04-12,17:13:57,Station,Credit Card,No Railcard,20,Low,30.0,0.0
cb6fa2c3-a28b-42eb-ae3d,16678,4,1,2024-04-12,17:15:10,Online,Credit Card,No Railcard,16,Low,80.0,0.0
f801e047-14e0-4d9b-b938,16821,4,1,2024-04-12,17:20:47,Online,Credit Card,No Railcard,5,Low,20.0,0.0
1ccaa42d-27ae-4b71-9c0f,16822,2,1,2024-04-12,17:21:24,Station,Contactless,No Railcard,27,Medium,60.0,0.0
bf6d982c-9356-4a43-92a2,16823,4,1,2024-04-12,17:24:38,Online,Debit Card,Senior,5,Low,15.0,0.0
bc5cf654-74d2-4999-bc08,16681,4,1,2024-04-12,17:25:44,Online,Credit Card,No Railcard,143,Very High,110.0,0.0
0438a211-a0c9-4886-a1b1,16678,4,1,2024-04-12,17:27:52,Online,Credit Card,No Railcard,16,Low,80.0,0.0
09bdbb07-1105-4723-8515,16824,4,1,2024-04-12,17:28:22,Online,Contactless,No Railcard,25,Medium,60.0,0.0
57d42196-5dfe-4f3a-8b69,16825,1,1,2024-04-12,17:30:09,Station,Contactless,Senior,2,Low,30.0,0.0
b2a507b5-4bbf-4fcb-b94b,16826,3,1,2024-04-12,17:30:14,Station,Contactless,No Railcard,19,Low,60.0,0.0
64b0050c-7b79-47e9-bf77,16827,1,1,2024-04-12,17:33:43,Station,Credit Card,Adult,4,Low,80.0,0.0
6c2e9428-038c-4c2b-926a,16828,3,1,2024-04-12,17:34:51,Online,Contactless,No Railcard,10,Low,80.0,0.0
4133ff95-854d-4803-84d4,16827,1,1,2024-04-12,17:35:56,Station,Debit Card,Disabled,4,Low,80.0,0.0
44ffb887-8c10-4ea7-b274,16829,3,1,2024-04-12,17:36:46,Online,Contactless,No Railcard,35,Medium,150.0,0.0
aa69a77c-1da1-496e-837d,16830,2,1,2024-04-12,17:38:46,Station,Credit Card,No Railcard,57,High,110.0,0.0
19a115fe-9fee-488a-bf0e,16831,1,1,2024-04-12,17:38:52,Station,Credit Card,No Railcard,8,Low,80.0,0.0
475d1e76-abc4-4f80-a7a1,16827,1,1,2024-04-12,17:42:03,Station,Debit Card,Disabled,4,Low,80.0,0.0
69fa6b67-01fc-4bba-8e8c,16827,1,1,2024-04-12,17:42:11,Station,Credit Card,Adult,4,Low,80.0,0.0
459c7687-935e-42dc-85d4,16832,1,1,2024-04-12,17:47:15,Station,Credit Card,No Railcard,65,High,135.0,0.0
8caa89a8-01bc-4391-823d,16833,2,1,2024-04-12,17:51:48,Online,Credit Card,No Railcard,27,Medium,60.0,0.0
1a9f2cd7-704e-4feb-8ab4,16834,1,1,2024-04-12,17:52:18,Online,Contactless,Adult,2,Low,30.0,0.0
b297492e-f29a-4b0b-85cc,16835,1,1,2024-04-12,17:56:27,Online,Contactless,Adult,7,Low,80.0,0.0
a9e1a8ea-f40a-4f6f-b292,16836,3,1,2024-04-12,17:58:56,Station,Credit Card,No Railcard,4,Low,30.0,0.0
7309ad5a-3293-4ecb-b430,16835,1,1,2024-04-12,17:59:34,Online,Contactless,Adult,7,Low,80.0,0.0
102d427e-3819-46b7-a830,16836,3,1,2024-04-12,17:59:40,Station,Credit Card,No Railcard,4,Low,30.0,0.0
c52a53d8-9b8a-4726-9c3a,16837,6,1,2024-04-12,18:02:48,Station,Contactless,No Railcard,86,High,110.0,0.0
d45a680d-ad1f-4e84-9917,16837,3,1,2024-04-12,18:04:16,Station,Contactless,No Railcard,53,High,110.0,0.0
b95a4ddb-5493-4958-a0cb,16838,6,1,2024-04-12,18:05:29,Online,Contactless,No Railcard,14,Low,30.0,0.0
7e0f9fee-d723-4f74-8d8c,16839,1,1,2024-04-12,18:07:13,Station,Contactless,Adult,8,Low,60.0,0.0
c9dd2bc2-2f08-4387-8058,16840,1,2,2024-04-12,18:12:11,Station,Debit Card,Adult,50,Medium,150.0,15.0
0c6b8799-ffbd-4fc7-a390,16841,1,2,2024-04-12,18:12:59,Station,Contactless,Adult,6,Low,,
e2689ff4-452a-4b40-a5e8,16842,4,1,2024-04-12,18:18:34,Online,Credit Card,Senior,31,Medium,60.0,0.0
0e6a47e8-778b-48b1-8856,16843,3,1,2024-04-12,18:30:12,Online,Credit Card,No Railcard,10,Low,80.0,0.0
abf53449-5ff4-41a2-b6fa,16844,3,1,2024-04-12,18:32:19,Station,Credit Card,No Railcard,19,Low,60.0,0.0
d7cb2b95-0961-4f95-a44f,16845,3,1,2024-04-12,18:42:15,Station,Credit Card,No Railcard,5,Low,30.0,0.0
549eafd0-bc76-4d88-b030,16844,3,1,2024-04-12,18:43:10,Station,Credit Card,No Railcard,19,Low,60.0,0.0
3b9422a0-b94e-46d1-b9ff,16846,3,1,2024-04-12,18:51:17,Station,Credit Card,Adult,65,High,135.0,0.0
b3549367-b962-4eff-8ac8,16847,3,1,2024-04-12,18:55:14,Station,Credit Card,No Railcard,4,Low,30.0,0.0
6ee69686-a085-4126-8906,16686,6,1,2024-04-12,18:57:50,Station,Contactless,No Railcard,15,Low,30.0,0.0
67e8409d-ebdf-4c31-92c4,16848,1,1,2024-04-12,19:23:06,Online,Credit Card,Senior,2,Low,30.0,0.0
83226ecf-93bf-486a-8137,16849,2,1,2024-04-12,19:23:09,Online,Credit Card,Senior,20,Low,60.0,0.0
8ef9272d-d1f8-429f-a97a,16849,1,1,2024-04-12,19:29:14,Online,Credit Card,Senior,16,Low,60.0,0.0
21622e63-933c-48fe-9417,16688,3,1,2024-04-12,19:37:29,Online,Contactless,Adult,8,Low,80.0,0.0
db8c8689-f642-4f71-bf91,16850,2,1,2024-04-12,19:44:13,Station,Credit Card,No Railcard,10,Low,30.0,0.0
b1500978-afae-49e6-a9ac,16851,2,1,2024-04-12,20:04:59,Station,Credit Card,No Railcard,10,Low,30.0,0.0
a54e1689-c855-4e97-a55c,16851,1,1,2024-04-12,20:07:47,Online,Credit Card,Adult,2,Low,30.0,0.0
850beb77-59c8-443f-a693,16690,3,1,2024-04-12,20:10:49,Station,Credit Card,Adult,3,Low,30.0,0.0
771e40b6-8506-4b4e-aab6,16852,2,1,2024-04-12,20:16:10,Online,Credit Card,No Railcard,54,High,80.0,0.0
959d9337-9f88-489c-9f32,16853,1,1,2024-04-12,20:17:19,Online,Credit Card,No Railcard,5,Low,20.0,0.0
0b77055d-a1c0-42b6-b1fb,16852,1,1,2024-04-12,20:20:24,Online,Credit Card,No Railcard,8,Low,80.0,0.0
789f5092-7fb7-457d-85ef,16854,1,1,2024-04-12,20:21:23,Online,Debit Card,Senior,8,Low,60.0,0.0
b789955b-6b81-4880-b6c4,16854,2,1,2024-04-12,20:22:00,Online,Credit Card,No Railcard,27,Medium,60.0,0.0
b67af0a5-6e25-4c86-ab57,16855,1,2,2024-04-12,20:22:20,Station,Credit Card,No Railcard,5,Low,,
95325c1f-85f2-48d5-90b0,16856,1,1,2024-04-12,20:24:19,Online,Credit Card,No Railcard,1,Low,,
4c1a8dfb-610d-477f-b05a,16857,1,1,2024-04-12,20:24:40,Online,Debit Card,No Railcard,21,Medium,80.0,0.0
14b26e9b-7a08-4fd2-8664,16858,1,1,2024-04-12,20:28:48,Station,Contactless,No Railcard,35,Medium,110.0,0.0
3b36e5f1-63fb-4f72-a043,16858,2,1,2024-04-12,20:32:18,Station,Contactless,No Railcard,57,High,110.0,0.0
030bab13-4d81-4859-8a1c,16859,3,1,2024-04-12,20:33:40,Online,Contactless,No Railcard,15,Low,90.0,0.0
f6df5c8a-bf7d-438a-a123,16850,1,1,2024-04-12,20:34:51,Station,Credit Card,No Railcard,3,Low,30.0,0.0
b9076257-ca56-4ac0-b13e,16860,3,1,2024-04-12,20:44:35,Online,Contactless,No Railcard,19,Low,60.0,0.0
e324f3ab-c125-4c21-8e4f,16861,6,1,2024-04-12,20:55:03,Station,Credit Card,No Railcard,86,High,110.0,0.0
59c25ee2-8a4e-47d2-b234,16862,3,1,2024-04-12,20:55:39,Station,Credit Card,No Railcard,10,Low,80.0,0.0
d3ac47d9-ad97-42ba-bc33,16861,3,1,2024-04-12,20:58:15,Station,Credit Card,No Railcard,53,High,110.0,0.0
c324052b-bdba-401d-8d6c,16863,1,1,2024-04-12,21:00:51,Station,Contactless,No Railcard,35,Medium,110.0,0.0
8477ed99-9e4f-43c8-86ce,16864,1,1,2024-04-12,21:47:25,Station,Contactless,No Railcard,3,Low,30.0,0.0
671b81e9-dc71-4517-8666,16865,2,1,2024-04-12,21:50:44,Station,Credit Card,No Railcard,27,Medium,60.0,0.0
1fbbf904-b74b-45e9-9e59,16865,1,1,2024-04-12,21:51:56,Online,Credit Card,Adult,8,Low,60.0,0.0
0d536607-154c-4d6b-bdb5,16866,1,1,2024-04-12,21:55:03,Station,Credit Card,No Railcard,3,Low,30.0,0.0
54f106de-cbbc-4336-b418,16865,1,1,2024-04-12,21:57:37,Station,Credit Card,No Railcard,13,Low,60.0,0.0
86e9dff0-0690-407b-84a1,16867,1,1,2024-04-12,22:00:18,Station,Contactless,No Railcard,3,Low,30.0,0.0
61e33288-bc05-46a0-88e9,16868,1,1,2024-04-12,22:05:20,Online,Contactless,No Railcard,7,Low,80.0,0.0
6e84436d-9cd8-470e-9ead,16869,1,1,2024-04-12,22:33:15,Online,Contactless,No Railcard,7,Low,80.0,0.0
c6a5a4a5-86b2-4adb-a3d1,16870,1,1,2024-04-12,22:39:53,Online,Credit Card,Senior,2,Low,30.0,0.0
57543876-1501-43ac-b719,16706,1,1,2024-04-12,22:42:00,Online,Contactless,Adult,2,Low,,
2fedaed5-4d6b-4eae-a77a,16870,1,1,2024-04-12,22:43:53,Online,Credit Card,Senior,2,Low,30.0,0.0
34340b2d-55f8-404a-9532,16871,1,1,2024-04-12,22:50:23,Station,Credit Card,Adult,56,High,110.0,0.0
385c0708-937d-4486-be5e,16872,1,1,2024-04-12,23:03:49,Station,Credit Card,Disabled,2,Low,30.0,0.0
ca623d68-991e-446a-bf2b,16873,2,1,2024-04-12,23:04:08,Online,Credit Card,No Railcard,52,High,80.0,0.0
0afa9bf9-06fe-4ab1-88ee,16874,1,1,2024-04-12,23:04:20,Online,Contactless,Adult,48,Medium,110.0,0.0
8a126a29-63f1-44a8-9364,16875,1,1,2024-04-12,23:11:37,Online,Contactless,No Railcard,35,Medium,110.0,0.0
eed37aef-f936-462f-b678,16875,1,1,2024-04-12,23:13:20,Online,Contactless,No Railcard,35,Medium,110.0,0.0
e174f32e-38bf-4f38-a372,16876,1,1,2024-04-12,23:26:32,Station,Credit Card,No Railcard,3,Low,30.0,0.0
b62fdd3c-11ff-4ef0-ad5f,16877,1,1,2024-04-12,23:32:53,Online,Credit Card,No Railcard,13,Low,60.0,0.0
4f2a0d18-87d7-4b8d-9718,16711,1,1,2024-04-12,23:36:45,Station,Credit Card,No Railcard,3,Low,30.0,0.0
71366e52-1a48-4c1b-9810,16878,1,1,2024-04-12,23:44:11,Station,Contactless,No Railcard,35,Medium,110.0,0.0
2ec8896a-73e6-4e67-82f7,16879,1,1,2024-04-12,23:47:38,Station,Credit Card,No Railcard,35,Medium,110.0,0.0
bfd88ae7-3b46-4e5d-9f27,16880,1,1,2024-04-12,23:57:47,Online,Contactless,No Railcard,7,Low,80.0,0.0
f7f0d585-1d46-41b7-828a,16881,1,1,2024-04-12,23:59:00,Station,Credit Card,Adult,48,Medium,110.0,0.0
25accc1c-fbf0-44ef-b016,16882,3,1,2024-04-13,00:07:43,Online,Contactless,Disabled,3,Low,30.0,0.0
c3f1b3c9-5d0b-4c1e-8c5c,16883,3,1,2024-04-13,00:08:31,Online,Contactless,Disabled,8,Low,80.0,0.0
32229226-da5b-43aa-8468,16884,3,1,2024-04-13,00:16:11,Online,Contactless,No Railcard,97,High,135.0,0.0
9186fb32-bbc7-442b-a1fe,16885,1,1,2024-04-13,00:34:04,Online,Contactless,Disabled,24,Medium,260.0,0.0
2caa1ea9-4f93-4c36-b9c3,16886,1,1,2024-04-13,00:34:05,Online,Credit Card,No Railcard,3,Low,30.0,0.0
7bafbd7b-ba26-4709-a07f,16885,1,1,2024-04-13,00:34:23,Online,Contactless,Disabled,24,Medium,260.0,0.0
0b120f2f-963c-4f97-8f37,16887,6,1,2024-04-13,00:41:10,Online,Credit Card,Disabled,57,High,110.0,0.0
f398acc9-794d-4416-bc95,16888,3,1,2024-04-13,00:44:33,Station,Contactless,No Railcard,5,Low,30.0,0.0
57eace64-32e2-4dc3-9151,16889,3,1,2024-04-13,00:56:27,Online,Credit Card,No Railcard,10,Low,80.0,0.0
98e13094-7489-4491-8115,16890,3,1,2024-04-13,01:02:04,Station,Credit Card,No Railcard,5,Low,30.0,0.0
fd9a87c1-4ef7-4726-a8c7,16702,3,1,2024-04-13,01:03:33,Online,Credit Card,No Railcard,113,Very High,135.0,0.0
9f281794-9c4a-47a7-8dfc,16891,2,1,2024-04-13,01:05:34,Station,Credit Card,No Railcard,54,High,80.0,0.0
10dde323-f5e7-4fe1-a32c,16892,1,1,2024-04-13,01:08:20,Station,Credit Card,No Railcard,13,Low,60.0,0.0
32b24962-018c-409e-b5bd,16893,3,1,2024-04-13,01:18:44,Station,Credit Card,No Railcard,10,Low,80.0,0.0
f3b8bed0-3a45-4c1e-8beb,16894,3,1,2024-04-13,01:21:05,Online,Contactless,No Railcard,12,Low,80.0,0.0
b259b55f-5fc3-4c67-9c9c,16895,1,1,2024-04-13,01:21:20,Online,Contactless,Disabled,23,Medium,110.0,0.0
1f935c7a-f52b-47fb-9144,16896,3,1,2024-04-13,01:23:45,Online,Credit Card,No Railcard,5,Low,30.0,0.0
26cf0bd6-c007-40f7-8712,16897,1,1,2024-04-13,01:26:51,Online,Credit Card,No Railcard,13,Low,60.0,0.0
491430c8-5665-4223-ad8d,16898,1,1,2024-04-13,01:34:21,Online,Contactless,Adult,2,Low,30.0,0.0
d24e41d8-5208-4d6f-af4b,16899,2,1,2024-04-13,01:34:31,Online,Credit Card,Senior,7,Low,50.0,0.0
79df1619-61ad-4b9d-8cab,16900,1,1,2024-04-13,01:38:38,Station,Contactless,No Railcard,8,Low,80.0,0.0
8d7e21ca-40bf-4a20-8658,16898,1,1,2024-04-13,01:39:42,Online,Contactless,Adult,2,Low,30.0,0.0
791b42f1-516e-45b1-91cc,16901,3,1,2024-04-13,02:03:39,Station,Credit Card,No Railcard,11,Low,96.0,46.0
